run_id,model,segment,curve,alpha,epsilon_smooth,epsilon_bound,kappa,n_triples,satisfied,violation_ratio
20251217_184957,chauffeur,HMB_6,Upsampled,0.5,0.01,0.02,1.7,6304,6304,0.0
20251217_184957,chauffeur,HMB_6,Upsampled,0.5,0.01,0.02,1.8,6304,6304,0.0
20251217_184957,chauffeur,HMB_6,Upsampled,0.5,0.01,0.02,1.9,6304,6304,0.0
20251217_184957,chauffeur,HMB_6,Upsampled,0.5,0.01,0.02,2.0,6304,6304,0.0
20251217_184957,komanda,HMB_1,Mixed-stream,0.5,0.01,0.02,0.0,4399,1955,0.555580813821323
20251217_184957,komanda,HMB_1,Mixed-stream,0.5,0.01,0.02,0.1,4399,2052,0.5335303478063196
20251217_184957,komanda,HMB_1,Mixed-stream,0.5,0.01,0.02,0.2,4399,2122,0.517617640372812
20251217_184957,komanda,HMB_1,Mixed-stream,0.5,0.01,0.02,0.3,4399,2195,0.5010229597635827
20251217_184957,komanda,HMB_1,Mixed-stream,0.5,0.01,0.02,0.4,4399,2272,0.48351898158672424
20251217_184957,komanda,HMB_1,Mixed-stream,0.5,0.01,0.02,0.5,4399,2356,0.46442373266651515
20251217_184957,komanda,HMB_1,Mixed-stream,0.5,0.01,0.02,0.6,4399,2423,0.4491929984087293
20251217_184957,komanda,HMB_1,Mixed-stream,0.5,0.01,0.02,0.7,4399,2492,0.4335076153671289
20251217_184957,komanda,HMB_1,Mixed-stream,0.5,0.01,0.02,0.8,4399,2559,0.418276881109343
20251217_184957,komanda,HMB_1,Mixed-stream,0.5,0.01,0.02,0.9,4399,2607,0.407365310297795
20251217_184957,komanda,HMB_1,Mixed-stream,0.5,0.01,0.02,1.0,4399,2655,0.39645373948624685
20251217_184957,komanda,HMB_1,Mixed-stream,0.5,0.01,0.02,1.1,4399,2695,0.38736076380995677
20251217_184957,komanda,HMB_1,Mixed-stream,0.5,0.01,0.02,1.2,4399,2731,0.3791770857012957
20251217_184957,komanda,HMB_1,Mixed-stream,0.5,0.01,0.02,1.3,4399,2770,0.37031143441691294
20251217_184957,komanda,HMB_1,Mixed-stream,0.5,0.01,0.02,1.4,4399,2796,0.36440100022732436
20251217_184957,komanda,HMB_1,Mixed-stream,0.5,0.01,0.02,1.5,4399,2826,0.35758126847010685
20251217_184957,komanda,HMB_1,Mixed-stream,0.5,0.01,0.02,1.6,4399,2846,0.3530347806319618
20251217_184957,komanda,HMB_1,Mixed-stream,0.5,0.01,0.02,1.7,4399,2862,0.3493975903614458
20251217_184957,komanda,HMB_1,Mixed-stream,0.5,0.01,0.02,1.8,4399,2880,0.34530575130711527
20251217_184957,komanda,HMB_1,Mixed-stream,0.5,0.01,0.02,1.9,4399,2903,0.3400772902932485
20251217_184957,komanda,HMB_1,Mixed-stream,0.5,0.01,0.02,2.0,4399,2920,0.3362127756308252
20251217_184957,komanda,HMB_1,Inserted-only,0.5,0.01,0.02,0.0,4399,4355,0.010002273243919113
20251217_184957,komanda,HMB_1,Inserted-only,0.5,0.01,0.02,0.1,4399,4368,0.00704705614912482
20251217_184957,komanda,HMB_1,Inserted-only,0.5,0.01,0.02,0.2,4399,4376,0.005228461013866759
20251217_184957,komanda,HMB_1,Inserted-only,0.5,0.01,0.02,0.3,4399,4381,0.004091839054330526
20251217_184957,komanda,HMB_1,Inserted-only,0.5,0.01,0.02,0.4,4399,4383,0.003637190270516011
20251217_184957,komanda,HMB_1,Inserted-only,0.5,0.01,0.02,0.5,4399,4385,0.0031825414867014956
20251217_184957,komanda,HMB_1,Inserted-only,0.5,0.01,0.02,0.6,4399,4385,0.0031825414867014956
20251217_184957,komanda,HMB_1,Inserted-only,0.5,0.01,0.02,0.7,4399,4388,0.0025005683109797783
20251217_184957,komanda,HMB_1,Inserted-only,0.5,0.01,0.02,0.8,4399,4388,0.0025005683109797783
20251217_184957,komanda,HMB_1,Inserted-only,0.5,0.01,0.02,0.9,4399,4389,0.002273243919072465
20251217_184957,komanda,HMB_1,Inserted-only,0.5,0.01,0.02,1.0,4399,4389,0.002273243919072465
20251217_184957,komanda,HMB_1,Inserted-only,0.5,0.01,0.02,1.1,4399,4390,0.002045919527165263
20251217_184957,komanda,HMB_1,Inserted-only,0.5,0.01,0.02,1.2,4399,4390,0.002045919527165263
20251217_184957,komanda,HMB_1,Inserted-only,0.5,0.01,0.02,1.3,4399,4390,0.002045919527165263
20251217_184957,komanda,HMB_1,Inserted-only,0.5,0.01,0.02,1.4,4399,4390,0.002045919527165263
20251217_184957,komanda,HMB_1,Inserted-only,0.5,0.01,0.02,1.5,4399,4390,0.002045919527165263
20251217_184957,komanda,HMB_1,Inserted-only,0.5,0.01,0.02,1.6,4399,4390,0.002045919527165263
20251217_184957,komanda,HMB_1,Inserted-only,0.5,0.01,0.02,1.7,4399,4390,0.002045919527165263
20251217_184957,komanda,HMB_1,Inserted-only,0.5,0.01,0.02,1.8,4399,4390,0.002045919527165263
20251217_184957,komanda,HMB_1,Inserted-only,0.5,0.01,0.02,1.9,4399,4390,0.002045919527165263
20251217_184957,komanda,HMB_1,Inserted-only,0.5,0.01,0.02,2.0,4399,4390,0.002045919527165263
20251217_184957,komanda,HMB_1,Upsampled,0.5,0.01,0.02,0.0,4399,4381,0.004091839054330526
20251217_184957,komanda,HMB_1,Upsampled,0.5,0.01,0.02,0.1,4399,4392,0.0015912707433507478
20251217_184957,komanda,HMB_1,Upsampled,0.5,0.01,0.02,0.2,4399,4396,0.0006819731757217173
20251217_184957,komanda,HMB_1,Upsampled,0.5,0.01,0.02,0.3,4399,4398,0.0002273243919072021
20251217_184957,komanda,HMB_1,Upsampled,0.5,0.01,0.02,0.4,4399,4398,0.0002273243919072021
20251217_184957,komanda,HMB_1,Upsampled,0.5,0.01,0.02,0.5,4399,4398,0.0002273243919072021
20251217_184957,komanda,HMB_1,Upsampled,0.5,0.01,0.02,0.6,4399,4399,0.0
20251217_184957,komanda,HMB_1,Upsampled,0.5,0.01,0.02,0.7,4399,4399,0.0
20251217_184957,komanda,HMB_1,Upsampled,0.5,0.01,0.02,0.8,4399,4399,0.0
20251217_184957,komanda,HMB_1,Upsampled,0.5,0.01,0.02,0.9,4399,4399,0.0
20251217_184957,komanda,HMB_1,Upsampled,0.5,0.01,0.02,1.0,4399,4399,0.0
20251217_184957,komanda,HMB_1,Upsampled,0.5,0.01,0.02,1.1,4399,4399,0.0
20251217_184957,komanda,HMB_1,Upsampled,0.5,0.01,0.02,1.2,4399,4399,0.0
20251217_184957,komanda,HMB_1,Upsampled,0.5,0.01,0.02,1.3,4399,4399,0.0
20251217_184957,komanda,HMB_1,Upsampled,0.5,0.01,0.02,1.4,4399,4399,0.0
20251217_184957,komanda,HMB_1,Upsampled,0.5,0.01,0.02,1.5,4399,4399,0.0
20251217_184957,komanda,HMB_1,Upsampled,0.5,0.01,0.02,1.6,4399,4399,0.0
20251217_184957,komanda,HMB_1,Upsampled,0.5,0.01,0.02,1.7,4399,4399,0.0
20251217_184957,komanda,HMB_1,Upsampled,0.5,0.01,0.02,1.8,4399,4399,0.0
20251217_184957,komanda,HMB_1,Upsampled,0.5,0.01,0.02,1.9,4399,4399,0.0
20251217_184957,komanda,HMB_1,Upsampled,0.5,0.01,0.02,2.0,4399,4399,0.0
20251217_184957,komanda,HMB_2,Mixed-stream,0.5,0.01,0.02,0.0,15734,4527,0.7122791407143765
20251217_184957,komanda,HMB_2,Mixed-stream,0.5,0.01,0.02,0.1,15734,4801,0.6948646243803229
20251217_184957,komanda,HMB_2,Mixed-stream,0.5,0.01,0.02,0.2,15734,5087,0.6766874284987925
20251217_184957,komanda,HMB_2,Mixed-stream,0.5,0.01,0.02,0.3,15734,5362,0.6592093555357823
20251217_184957,komanda,HMB_2,Mixed-stream,0.5,0.01,0.02,0.4,15734,5628,0.64230329223338
20251217_184957,komanda,HMB_2,Mixed-stream,0.5,0.01,0.02,0.5,15734,5883,0.626096351849498
20251217_184957,komanda,HMB_2,Mixed-stream,0.5,0.01,0.02,0.6,15734,6130,0.6103978644972671
20251217_184957,komanda,HMB_2,Mixed-stream,0.5,0.01,0.02,0.7,15734,6373,0.5949536036608618
20251217_184957,komanda,HMB_2,Mixed-stream,0.5,0.01,0.02,0.8,15734,6577,0.5819880513537562
20251217_184957,komanda,HMB_2,Mixed-stream,0.5,0.01,0.02,0.9,15734,6753,0.5708020846574298
20251217_184957,komanda,HMB_2,Mixed-stream,0.5,0.01,0.02,1.0,15734,6910,0.560823693911275
20251217_184957,komanda,HMB_2,Mixed-stream,0.5,0.01,0.02,1.1,15734,7034,0.5529426719206814
20251217_184957,komanda,HMB_2,Mixed-stream,0.5,0.01,0.02,1.2,15734,7152,0.5454429897038261
20251217_184957,komanda,HMB_2,Mixed-stream,0.5,0.01,0.02,1.3,15734,7236,0.5401042328714885
20251217_184957,komanda,HMB_2,Mixed-stream,0.5,0.01,0.02,1.4,15734,7319,0.5348290326681073
20251217_184957,komanda,HMB_2,Mixed-stream,0.5,0.01,0.02,1.5,15734,7396,0.5299351722384644
20251217_184957,komanda,HMB_2,Mixed-stream,0.5,0.01,0.02,1.6,15734,7450,0.5265031142748189
20251217_184957,komanda,HMB_2,Mixed-stream,0.5,0.01,0.02,1.7,15734,7501,0.5232617261980425
20251217_184957,komanda,HMB_2,Mixed-stream,0.5,0.01,0.02,1.8,15734,7559,0.5195754417185712
20251217_184957,komanda,HMB_2,Mixed-stream,0.5,0.01,0.02,1.9,15734,7608,0.5164611668997077
20251217_184957,komanda,HMB_2,Mixed-stream,0.5,0.01,0.02,2.0,15734,7641,0.5143637981441465
20251217_184957,komanda,HMB_2,Inserted-only,0.5,0.01,0.02,0.0,15734,15401,0.02116435744248124
20251217_184957,komanda,HMB_2,Inserted-only,0.5,0.01,0.02,0.1,15734,15486,0.01576204398118719
20251217_184957,komanda,HMB_2,Inserted-only,0.5,0.01,0.02,0.2,15734,15523,0.01341044870980046
20251217_184957,komanda,HMB_2,Inserted-only,0.5,0.01,0.02,0.3,15734,15551,0.011630863099021282
20251217_184957,komanda,HMB_2,Inserted-only,0.5,0.01,0.02,0.4,15734,15571,0.010359730519893251
20251217_184957,komanda,HMB_2,Inserted-only,0.5,0.01,0.02,0.5,15734,15593,0.008961484682852405
20251217_184957,komanda,HMB_2,Inserted-only,0.5,0.01,0.02,0.6,15734,15606,0.008135248506419224
20251217_184957,komanda,HMB_2,Inserted-only,0.5,0.01,0.02,0.7,15734,15621,0.007181899072073228
20251217_184957,komanda,HMB_2,Inserted-only,0.5,0.01,0.02,0.8,15734,15631,0.006546332782509268
20251217_184957,komanda,HMB_2,Inserted-only,0.5,0.01,0.02,0.9,15734,15637,0.006164993008770825
20251217_184957,komanda,HMB_2,Inserted-only,0.5,0.01,0.02,1.0,15734,15641,0.005910766492945196
20251217_184957,komanda,HMB_2,Inserted-only,0.5,0.01,0.02,1.1,15734,15647,0.005529426719206865
20251217_184957,komanda,HMB_2,Inserted-only,0.5,0.01,0.02,1.2,15734,15649,0.0054023134612940504
20251217_184957,komanda,HMB_2,Inserted-only,0.5,0.01,0.02,1.3,15734,15653,0.005148086945468422
20251217_184957,komanda,HMB_2,Inserted-only,0.5,0.01,0.02,1.4,15734,15653,0.005148086945468422
20251217_184957,komanda,HMB_2,Inserted-only,0.5,0.01,0.02,1.5,15734,15656,0.0049574170585992006
20251217_184957,komanda,HMB_2,Inserted-only,0.5,0.01,0.02,1.6,15734,15656,0.0049574170585992006
20251217_184957,komanda,HMB_2,Inserted-only,0.5,0.01,0.02,1.7,15734,15657,0.0048938604296427934
20251217_184957,komanda,HMB_2,Inserted-only,0.5,0.01,0.02,1.8,15734,15659,0.004766747171729979
20251217_184957,komanda,HMB_2,Inserted-only,0.5,0.01,0.02,1.9,15734,15659,0.004766747171729979
20251217_184957,komanda,HMB_2,Inserted-only,0.5,0.01,0.02,2.0,15734,15659,0.004766747171729979
20251217_184957,komanda,HMB_2,Upsampled,0.5,0.01,0.02,0.0,15734,15643,0.005783653235032382
20251217_184957,komanda,HMB_2,Upsampled,0.5,0.01,0.02,0.1,15734,15686,0.003050718189907209
20251217_184957,komanda,HMB_2,Upsampled,0.5,0.01,0.02,0.2,15734,15701,0.002097368755561213
20251217_184957,komanda,HMB_2,Upsampled,0.5,0.01,0.02,0.3,15734,15712,0.0013982458370408457
20251217_184957,komanda,HMB_2,Upsampled,0.5,0.01,0.02,0.4,15734,15719,0.0009533494343459958
20251217_184957,komanda,HMB_2,Upsampled,0.5,0.01,0.02,0.5,15734,15720,0.0008897928053895887
20251217_184957,komanda,HMB_2,Upsampled,0.5,0.01,0.02,0.6,15734,15721,0.0008262361764331816
20251217_184957,komanda,HMB_2,Upsampled,0.5,0.01,0.02,0.7,15734,15724,0.0006355662895639602
20251217_184957,komanda,HMB_2,Upsampled,0.5,0.01,0.02,0.8,15734,15725,0.0005720096606075531
20251217_184957,komanda,HMB_2,Upsampled,0.5,0.01,0.02,0.9,15734,15725,0.0005720096606075531
20251217_184957,komanda,HMB_2,Upsampled,0.5,0.01,0.02,1.0,15734,15725,0.0005720096606075531
20251217_184957,komanda,HMB_2,Upsampled,0.5,0.01,0.02,1.1,15734,15725,0.0005720096606075531
20251217_184957,komanda,HMB_2,Upsampled,0.5,0.01,0.02,1.2,15734,15726,0.000508453031651146
20251217_184957,komanda,HMB_2,Upsampled,0.5,0.01,0.02,1.3,15734,15726,0.000508453031651146
20251217_184957,komanda,HMB_2,Upsampled,0.5,0.01,0.02,1.4,15734,15727,0.00044489640269484987
20251217_184957,komanda,HMB_2,Upsampled,0.5,0.01,0.02,1.5,15734,15727,0.00044489640269484987
20251217_184957,komanda,HMB_2,Upsampled,0.5,0.01,0.02,1.6,15734,15727,0.00044489640269484987
20251217_184957,komanda,HMB_2,Upsampled,0.5,0.01,0.02,1.7,15734,15728,0.00038133977373844274
20251217_184957,komanda,HMB_2,Upsampled,0.5,0.01,0.02,1.8,15734,15728,0.00038133977373844274
20251217_184957,komanda,HMB_2,Upsampled,0.5,0.01,0.02,1.9,15734,15728,0.00038133977373844274
20251217_184957,komanda,HMB_2,Upsampled,0.5,0.01,0.02,2.0,15734,15728,0.00038133977373844274
20251217_184957,komanda,HMB_3,Mixed-stream,0.5,0.01,0.02,0.0,5277,1391,0.7364032594277051
20251217_184957,komanda,HMB_3,Mixed-stream,0.5,0.01,0.02,0.1,5277,1481,0.7193481144589728
20251217_184957,komanda,HMB_3,Mixed-stream,0.5,0.01,0.02,0.2,5277,1572,0.702103467879477
20251217_184957,komanda,HMB_3,Mixed-stream,0.5,0.01,0.02,0.3,5277,1685,0.6806897858631799
20251217_184957,komanda,HMB_3,Mixed-stream,0.5,0.01,0.02,0.4,5277,1799,0.659086602236119
20251217_184957,komanda,HMB_3,Mixed-stream,0.5,0.01,0.02,0.5,5277,1916,0.6369149137767671
20251217_184957,komanda,HMB_3,Mixed-stream,0.5,0.01,0.02,0.6,5277,2021,0.6170172446465795
20251217_184957,komanda,HMB_3,Mixed-stream,0.5,0.01,0.02,0.7,5277,2115,0.5992040932347925
20251217_184957,komanda,HMB_3,Mixed-stream,0.5,0.01,0.02,0.8,5277,2206,0.5819594466552966
20251217_184957,komanda,HMB_3,Mixed-stream,0.5,0.01,0.02,0.9,5277,2275,0.5688838355126018
20251217_184957,komanda,HMB_3,Mixed-stream,0.5,0.01,0.02,1.0,5277,2333,0.5578927420883077
20251217_184957,komanda,HMB_3,Mixed-stream,0.5,0.01,0.02,1.1,5277,2377,0.5495546712147052
20251217_184957,komanda,HMB_3,Mixed-stream,0.5,0.01,0.02,1.2,5277,2410,0.5433011180595035
20251217_184957,komanda,HMB_3,Mixed-stream,0.5,0.01,0.02,1.3,5277,2437,0.5381845745688838
20251217_184957,komanda,HMB_3,Mixed-stream,0.5,0.01,0.02,1.4,5277,2466,0.5326890278567368
20251217_184957,komanda,HMB_3,Mixed-stream,0.5,0.01,0.02,1.5,5277,2486,0.5288989956414629
20251217_184957,komanda,HMB_3,Mixed-stream,0.5,0.01,0.02,1.6,5277,2513,0.5237824521508433
20251217_184957,komanda,HMB_3,Mixed-stream,0.5,0.01,0.02,1.7,5277,2528,0.5209399279893879
20251217_184957,komanda,HMB_3,Mixed-stream,0.5,0.01,0.02,1.8,5277,2551,0.516581390941823
20251217_184957,komanda,HMB_3,Mixed-stream,0.5,0.01,0.02,1.9,5277,2562,0.5144968732234224
20251217_184957,komanda,HMB_3,Mixed-stream,0.5,0.01,0.02,2.0,5277,2574,0.5122228538942581
20251217_184957,komanda,HMB_3,Inserted-only,0.5,0.01,0.02,0.0,5277,5244,0.006253553155201819
20251217_184957,komanda,HMB_3,Inserted-only,0.5,0.01,0.02,0.1,5277,5255,0.0041690354368012494
20251217_184957,komanda,HMB_3,Inserted-only,0.5,0.01,0.02,0.2,5277,5261,0.0030320257722190602
20251217_184957,komanda,HMB_3,Inserted-only,0.5,0.01,0.02,0.3,5277,5267,0.001895016107636871
20251217_184957,komanda,HMB_3,Inserted-only,0.5,0.01,0.02,0.4,5277,5268,0.0017055144968731728
20251217_184957,komanda,HMB_3,Inserted-only,0.5,0.01,0.02,0.5,5277,5269,0.0015160128861095856
20251217_184957,komanda,HMB_3,Inserted-only,0.5,0.01,0.02,0.6,5277,5270,0.0013265112753458874
20251217_184957,komanda,HMB_3,Inserted-only,0.5,0.01,0.02,0.7,5277,5271,0.0011370096645821892
20251217_184957,komanda,HMB_3,Inserted-only,0.5,0.01,0.02,0.8,5277,5271,0.0011370096645821892
20251217_184957,komanda,HMB_3,Inserted-only,0.5,0.01,0.02,0.9,5277,5274,0.0005685048322910946
20251217_184957,komanda,HMB_3,Inserted-only,0.5,0.01,0.02,1.0,5277,5274,0.0005685048322910946
20251217_184957,komanda,HMB_3,Inserted-only,0.5,0.01,0.02,1.1,5277,5274,0.0005685048322910946
20251217_184957,komanda,HMB_3,Inserted-only,0.5,0.01,0.02,1.2,5277,5274,0.0005685048322910946
20251217_184957,komanda,HMB_3,Inserted-only,0.5,0.01,0.02,1.3,5277,5274,0.0005685048322910946
20251217_184957,komanda,HMB_3,Inserted-only,0.5,0.01,0.02,1.4,5277,5274,0.0005685048322910946
20251217_184957,komanda,HMB_3,Inserted-only,0.5,0.01,0.02,1.5,5277,5275,0.0003790032215273964
20251217_184957,komanda,HMB_3,Inserted-only,0.5,0.01,0.02,1.6,5277,5275,0.0003790032215273964
20251217_184957,komanda,HMB_3,Inserted-only,0.5,0.01,0.02,1.7,5277,5275,0.0003790032215273964
20251217_184957,komanda,HMB_3,Inserted-only,0.5,0.01,0.02,1.8,5277,5275,0.0003790032215273964
20251217_184957,komanda,HMB_3,Inserted-only,0.5,0.01,0.02,1.9,5277,5275,0.0003790032215273964
20251217_184957,komanda,HMB_3,Inserted-only,0.5,0.01,0.02,2.0,5277,5275,0.0003790032215273964
20251217_184957,komanda,HMB_3,Upsampled,0.5,0.01,0.02,0.0,5277,5271,0.0011370096645821892
20251217_184957,komanda,HMB_3,Upsampled,0.5,0.01,0.02,0.1,5277,5274,0.0005685048322910946
20251217_184957,komanda,HMB_3,Upsampled,0.5,0.01,0.02,0.2,5277,5275,0.0003790032215273964
20251217_184957,komanda,HMB_3,Upsampled,0.5,0.01,0.02,0.3,5277,5276,0.0001895016107636982
20251217_184957,komanda,HMB_3,Upsampled,0.5,0.01,0.02,0.4,5277,5276,0.0001895016107636982
20251217_184957,komanda,HMB_3,Upsampled,0.5,0.01,0.02,0.5,5277,5276,0.0001895016107636982
20251217_184957,komanda,HMB_3,Upsampled,0.5,0.01,0.02,0.6,5277,5276,0.0001895016107636982
20251217_184957,komanda,HMB_3,Upsampled,0.5,0.01,0.02,0.7,5277,5277,0.0
20251217_184957,komanda,HMB_3,Upsampled,0.5,0.01,0.02,0.8,5277,5277,0.0
20251217_184957,komanda,HMB_3,Upsampled,0.5,0.01,0.02,0.9,5277,5277,0.0
20251217_184957,komanda,HMB_3,Upsampled,0.5,0.01,0.02,1.0,5277,5277,0.0
20251217_184957,komanda,HMB_3,Upsampled,0.5,0.01,0.02,1.1,5277,5277,0.0
20251217_184957,komanda,HMB_3,Upsampled,0.5,0.01,0.02,1.2,5277,5277,0.0
20251217_184957,komanda,HMB_3,Upsampled,0.5,0.01,0.02,1.3,5277,5277,0.0
20251217_184957,komanda,HMB_3,Upsampled,0.5,0.01,0.02,1.4,5277,5277,0.0
20251217_184957,komanda,HMB_3,Upsampled,0.5,0.01,0.02,1.5,5277,5277,0.0
20251217_184957,komanda,HMB_3,Upsampled,0.5,0.01,0.02,1.6,5277,5277,0.0
20251217_184957,komanda,HMB_3,Upsampled,0.5,0.01,0.02,1.7,5277,5277,0.0
20251217_184957,komanda,HMB_3,Upsampled,0.5,0.01,0.02,1.8,5277,5277,0.0
20251217_184957,komanda,HMB_3,Upsampled,0.5,0.01,0.02,1.9,5277,5277,0.0
20251217_184957,komanda,HMB_3,Upsampled,0.5,0.01,0.02,2.0,5277,5277,0.0
20251217_184957,komanda,HMB_4,Mixed-stream,0.5,0.01,0.02,0.0,1972,593,0.699290060851927
20251217_184957,komanda,HMB_4,Mixed-stream,0.5,0.01,0.02,0.1,1972,610,0.6906693711967546
20251217_184957,komanda,HMB_4,Mixed-stream,0.5,0.01,0.02,0.2,1972,629,0.6810344827586207
20251217_184957,komanda,HMB_4,Mixed-stream,0.5,0.01,0.02,0.3,1972,648,0.6713995943204868
20251217_184957,komanda,HMB_4,Mixed-stream,0.5,0.01,0.02,0.4,1972,672,0.6592292089249493
20251217_184957,komanda,HMB_4,Mixed-stream,0.5,0.01,0.02,0.5,1972,692,0.6490872210953347
20251217_184957,komanda,HMB_4,Mixed-stream,0.5,0.01,0.02,0.6,1972,710,0.6399594320486816
20251217_184957,komanda,HMB_4,Mixed-stream,0.5,0.01,0.02,0.7,1972,726,0.6318458417849899
20251217_184957,komanda,HMB_4,Mixed-stream,0.5,0.01,0.02,0.8,1972,741,0.6242393509127788
20251217_184957,komanda,HMB_4,Mixed-stream,0.5,0.01,0.02,0.9,1972,754,0.6176470588235294
20251217_184957,komanda,HMB_4,Mixed-stream,0.5,0.01,0.02,1.0,1972,763,0.6130831643002028
20251217_184957,komanda,HMB_4,Mixed-stream,0.5,0.01,0.02,1.1,1972,776,0.6064908722109533
20251217_184957,komanda,HMB_4,Mixed-stream,0.5,0.01,0.02,1.2,1972,793,0.597870182555781
20251217_184957,komanda,HMB_4,Mixed-stream,0.5,0.01,0.02,1.3,1972,804,0.592292089249493
20251217_184957,komanda,HMB_4,Mixed-stream,0.5,0.01,0.02,1.4,1972,818,0.5851926977687627
20251217_184957,komanda,HMB_4,Mixed-stream,0.5,0.01,0.02,1.5,1972,823,0.5826572008113591
20251217_184957,komanda,HMB_4,Mixed-stream,0.5,0.01,0.02,1.6,1972,826,0.5811359026369168
20251217_184957,komanda,HMB_4,Mixed-stream,0.5,0.01,0.02,1.7,1972,834,0.577079107505071
20251217_184957,komanda,HMB_4,Mixed-stream,0.5,0.01,0.02,1.8,1972,838,0.5750507099391481
20251217_184957,komanda,HMB_4,Mixed-stream,0.5,0.01,0.02,1.9,1972,844,0.5720081135902637
20251217_184957,komanda,HMB_4,Mixed-stream,0.5,0.01,0.02,2.0,1972,849,0.5694726166328601
20251217_184957,komanda,HMB_4,Inserted-only,0.5,0.01,0.02,0.0,1972,1971,0.0005070993914807476
20251217_184957,komanda,HMB_4,Inserted-only,0.5,0.01,0.02,0.1,1972,1972,0.0
20251217_184957,komanda,HMB_4,Inserted-only,0.5,0.01,0.02,0.2,1972,1972,0.0
20251217_184957,komanda,HMB_4,Inserted-only,0.5,0.01,0.02,0.3,1972,1972,0.0
20251217_184957,komanda,HMB_4,Inserted-only,0.5,0.01,0.02,0.4,1972,1972,0.0
20251217_184957,komanda,HMB_4,Inserted-only,0.5,0.01,0.02,0.5,1972,1972,0.0
20251217_184957,komanda,HMB_4,Inserted-only,0.5,0.01,0.02,0.6,1972,1972,0.0
20251217_184957,komanda,HMB_4,Inserted-only,0.5,0.01,0.02,0.7,1972,1972,0.0
20251217_184957,komanda,HMB_4,Inserted-only,0.5,0.01,0.02,0.8,1972,1972,0.0
20251217_184957,komanda,HMB_4,Inserted-only,0.5,0.01,0.02,0.9,1972,1972,0.0
20251217_184957,komanda,HMB_4,Inserted-only,0.5,0.01,0.02,1.0,1972,1972,0.0
20251217_184957,komanda,HMB_4,Inserted-only,0.5,0.01,0.02,1.1,1972,1972,0.0
20251217_184957,komanda,HMB_4,Inserted-only,0.5,0.01,0.02,1.2,1972,1972,0.0
20251217_184957,komanda,HMB_4,Inserted-only,0.5,0.01,0.02,1.3,1972,1972,0.0
20251217_184957,komanda,HMB_4,Inserted-only,0.5,0.01,0.02,1.4,1972,1972,0.0
20251217_184957,komanda,HMB_4,Inserted-only,0.5,0.01,0.02,1.5,1972,1972,0.0
20251217_184957,komanda,HMB_4,Inserted-only,0.5,0.01,0.02,1.6,1972,1972,0.0
20251217_184957,komanda,HMB_4,Inserted-only,0.5,0.01,0.02,1.7,1972,1972,0.0
20251217_184957,komanda,HMB_4,Inserted-only,0.5,0.01,0.02,1.8,1972,1972,0.0
20251217_184957,komanda,HMB_4,Inserted-only,0.5,0.01,0.02,1.9,1972,1972,0.0
20251217_184957,komanda,HMB_4,Inserted-only,0.5,0.01,0.02,2.0,1972,1972,0.0
20251217_184957,komanda,HMB_4,Upsampled,0.5,0.01,0.02,0.0,1972,1972,0.0
20251217_184957,komanda,HMB_4,Upsampled,0.5,0.01,0.02,0.1,1972,1972,0.0
20251217_184957,komanda,HMB_4,Upsampled,0.5,0.01,0.02,0.2,1972,1972,0.0
20251217_184957,komanda,HMB_4,Upsampled,0.5,0.01,0.02,0.3,1972,1972,0.0
20251217_184957,komanda,HMB_4,Upsampled,0.5,0.01,0.02,0.4,1972,1972,0.0
20251217_184957,komanda,HMB_4,Upsampled,0.5,0.01,0.02,0.5,1972,1972,0.0
20251217_184957,komanda,HMB_4,Upsampled,0.5,0.01,0.02,0.6,1972,1972,0.0
20251217_184957,komanda,HMB_4,Upsampled,0.5,0.01,0.02,0.7,1972,1972,0.0
20251217_184957,komanda,HMB_4,Upsampled,0.5,0.01,0.02,0.8,1972,1972,0.0
20251217_184957,komanda,HMB_4,Upsampled,0.5,0.01,0.02,0.9,1972,1972,0.0
20251217_184957,komanda,HMB_4,Upsampled,0.5,0.01,0.02,1.0,1972,1972,0.0
20251217_184957,komanda,HMB_4,Upsampled,0.5,0.01,0.02,1.1,1972,1972,0.0
20251217_184957,komanda,HMB_4,Upsampled,0.5,0.01,0.02,1.2,1972,1972,0.0
20251217_184957,komanda,HMB_4,Upsampled,0.5,0.01,0.02,1.3,1972,1972,0.0
20251217_184957,komanda,HMB_4,Upsampled,0.5,0.01,0.02,1.4,1972,1972,0.0
20251217_184957,komanda,HMB_4,Upsampled,0.5,0.01,0.02,1.5,1972,1972,0.0
20251217_184957,komanda,HMB_4,Upsampled,0.5,0.01,0.02,1.6,1972,1972,0.0
20251217_184957,komanda,HMB_4,Upsampled,0.5,0.01,0.02,1.7,1972,1972,0.0
20251217_184957,komanda,HMB_4,Upsampled,0.5,0.01,0.02,1.8,1972,1972,0.0
20251217_184957,komanda,HMB_4,Upsampled,0.5,0.01,0.02,1.9,1972,1972,0.0
20251217_184957,komanda,HMB_4,Upsampled,0.5,0.01,0.02,2.0,1972,1972,0.0
20251217_184957,komanda,HMB_5,Mixed-stream,0.5,0.01,0.02,0.0,4233,822,0.8058114812189936
20251217_184957,komanda,HMB_5,Mixed-stream,0.5,0.01,0.02,0.1,4233,873,0.7937632884479093
20251217_184957,komanda,HMB_5,Mixed-stream,0.5,0.01,0.02,0.2,4233,923,0.7819513347507678
